num_passengers,trip_type,flight_hour,flight_day,booking_origin,wants_extra_baggage,wants_preferred_seat,flight_duration,booking_complete
1,RoundTrip,13,Thu,China,1,0,5.07,0
1,RoundTrip,15,Fri,China,1,0,5.07,0
2,RoundTrip,14,Sat,China,1,0,5.07,0
2,RoundTrip,6,Wed,China,1,0,5.07,0
4,RoundTrip,2,Thu,China,0,0,5.07,0
1,RoundTrip,10,Fri,China,1,0,5.07,0
1,RoundTrip,15,Fri,China,1,0,5.07,0
1,RoundTrip,3,Mon,China,1,1,5.07,1
4,RoundTrip,6,Tue,China,1,0,5.07,0
4,RoundTrip,12,Sat,China,1,0,5.07,0
1,RoundTrip,8,Tue,China,1,0,5.07,0
2,RoundTrip,7,Sat,China,1,0,5.07,0
4,RoundTrip,13,Tue,China,1,0,5.07,0
5,RoundTrip,1,Thu,China,1,0,5.07,0
1,RoundTrip,1,Sat,China,1,0,5.07,0
7,RoundTrip,2,Thu,China,1,0,5.07,0
1,RoundTrip,11,Fri,China,1,0,5.07,0
4,RoundTrip,12,Mon,China,1,0,5.07,0
5,RoundTrip,6,Tue,China,1,0,5.07,0
1,RoundTrip,2,Wed,China,1,0,5.07,0
1,RoundTrip,12,Thu,China,1,0,5.07,1
1,RoundTrip,3,Sun,South Korea,1,1,6.62,0
1,RoundTrip,9,Fri,South Korea,1,1,6.62,0
2,RoundTrip,14,Thu,South Korea,1,0,6.62,1
1,RoundTrip,8,Fri,Indonesia,1,1,6.62,0
1,RoundTrip,9,Tue,Indonesia,1,1,6.62,0
1,RoundTrip,15,Sat,South Korea,1,0,6.62,1
1,RoundTrip,10,Wed,Indonesia,1,1,6.62,1
3,RoundTrip,8,Fri,Indonesia,1,1,6.62,0
1,RoundTrip,13,Wed,South Korea,1,0,6.62,0
2,RoundTrip,9,Fri,Indonesia,1,0,6.62,0
1,RoundTrip,7,Wed,Indonesia,1,1,6.62,0
1,RoundTrip,6,Fri,South Korea,1,0,6.62,0
1,RoundTrip,6,Sat,Indonesia,0,0,8.15,0
1,RoundTrip,0,Tue,Indonesia,1,1,8.15,0
1,RoundTrip,7,Sat,Indonesia,0,0,8.15,0
1,RoundTrip,1,Wed,Indonesia,1,1,8.15,0
1,RoundTrip,7,Fri,Indonesia,0,0,8.15,0
1,RoundTrip,0,Wed,Indonesia,1,1,8.15,0
1,RoundTrip,2,Thu,Indonesia,0,0,8.15,0
2,RoundTrip,12,Fri,Indonesia,0,0,8.15,0
2,RoundTrip,5,Fri,Indonesia,0,0,8.15,0
1,RoundTrip,3,Sat,Indonesia,0,0,8.15,0
3,RoundTrip,15,Mon,Japan,1,0,7,0
1,RoundTrip,5,Wed,Japan,1,0,7,0
1,RoundTrip,11,Wed,Japan,0,0,7,0
1,RoundTrip,4,Fri,Japan,0,1,7,0
1,RoundTrip,12,Fri,Japan,0,1,7,0
1,RoundTrip,8,Wed,Japan,1,0,7,0
1,RoundTrip,4,Wed,Japan,1,1,7,0
1,RoundTrip,4,Fri,Indonesia,1,1,7,0
1,RoundTrip,9,Thu,Japan,1,0,7,0
3,RoundTrip,15,Mon,Japan,1,0,7,0
1,RoundTrip,6,Fri,Japan,1,1,7,0
1,RoundTrip,14,Mon,Japan,1,1,7,1
1,RoundTrip,11,Sat,Japan,1,0,7,0
1,RoundTrip,9,Thu,Japan,1,0,7,0
1,RoundTrip,4,Mon,Indonesia,0,0,7,0
1,RoundTrip,14,Thu,Japan,1,0,7,0
1,RoundTrip,11,Fri,Japan,1,0,7,0
1,RoundTrip,11,Sat,Japan,1,0,7,0
3,RoundTrip,15,Mon,Japan,1,0,7,0
1,RoundTrip,13,Tue,Japan,1,1,7,0
1,RoundTrip,13,Mon,Indonesia,1,0,7,0
1,RoundTrip,12,Sat,Japan,1,0,7,0
1,RoundTrip,12,Sat,Japan,1,0,7,0
2,RoundTrip,14,Thu,Indonesia,1,1,7,0
1,RoundTrip,23,Sun,Australia,1,1,8.83,0
1,RoundTrip,1,Thu,Australia,1,0,8.83,1
1,RoundTrip,22,Thu,Australia,1,0,8.83,0
2,RoundTrip,6,Tue,Australia,1,1,8.83,0
1,RoundTrip,5,Fri,Indonesia,1,0,8.83,1
1,RoundTrip,3,Sat,Indonesia,1,1,8.83,0
1,RoundTrip,5,Sat,Australia,1,0,8.83,0
2,RoundTrip,0,Wed,Indonesia,0,0,8.83,1
3,RoundTrip,1,Fri,Indonesia,1,1,8.83,1
1,RoundTrip,6,Wed,Singapore,1,0,8.83,0
2,RoundTrip,7,Sun,Australia,1,0,8.83,0
3,RoundTrip,6,Fri,Indonesia,1,1,8.83,0
1,RoundTrip,17,Sun,Indonesia,1,0,8.83,0
1,RoundTrip,6,Thu,Indonesia,1,0,8.83,0
2,RoundTrip,7,Mon,Indonesia,0,1,8.83,0
5,RoundTrip,23,Fri,Indonesia,0,0,8.83,0
6,RoundTrip,23,Tue,Indonesia,0,0,8.83,1
1,RoundTrip,10,Tue,Australia,1,0,8.83,0
1,RoundTrip,5,Thu,Indonesia,1,0,8.83,1
1,RoundTrip,7,Sat,South Korea,0,0,8.83,0
2,RoundTrip,13,Sat,Australia,1,1,8.83,0
1,RoundTrip,10,Thu,Australia,1,1,8.83,0
3,RoundTrip,9,Tue,Australia,0,0,8.83,0
1,RoundTrip,6,Sun,Australia,1,0,8.83,0
1,RoundTrip,0,Sun,Australia,1,0,8.83,1
1,RoundTrip,1,Tue,Australia,0,0,8.83,0
2,RoundTrip,16,Sat,Indonesia,1,1,8.83,1
1,RoundTrip,5,Fri,Australia,1,0,8.83,0
3,RoundTrip,13,Thu,Australia,1,1,8.83,0
1,RoundTrip,1,Wed,Australia,1,0,8.83,0
1,RoundTrip,9,Thu,China,0,0,6.42,0
1,RoundTrip,0,Sat,Indonesia,1,1,6.42,0
1,RoundTrip,0,Wed,Australia,1,1,5.62,0
2,RoundTrip,14,Fri,Hong Kong,1,0,5.62,0
1,RoundTrip,11,Sun,Australia,1,1,5.62,0
1,RoundTrip,10,Tue,Australia,1,0,5.62,0
1,RoundTrip,6,Sat,Australia,1,0,5.62,1
1,RoundTrip,11,Mon,Australia,1,0,5.62,0
1,RoundTrip,6,Fri,South Korea,1,0,6.33,0
1,RoundTrip,2,Mon,South Korea,1,0,6.33,0
2,RoundTrip,8,Tue,South Korea,1,0,6.33,0
1,RoundTrip,9,Wed,South Korea,1,1,6.33,0
3,RoundTrip,6,Sun,Indonesia,1,0,6.33,0
4,RoundTrip,0,Fri,South Korea,1,1,6.33,0
2,RoundTrip,11,Thu,South Korea,1,0,6.33,0
1,RoundTrip,11,Wed,Indonesia,1,0,6.33,0
1,RoundTrip,6,Fri,Taiwan,1,1,5.33,1
1,RoundTrip,2,Tue,China,1,0,5.33,0
1,RoundTrip,3,Tue,Indonesia,1,0,5.33,1
1,RoundTrip,0,Fri,Australia,1,0,8.58,0
1,RoundTrip,3,Sat,Australia,1,0,8.58,1
1,RoundTrip,16,Tue,Australia,1,0,8.58,1
1,RoundTrip,9,Fri,Australia,1,0,8.58,0
2,RoundTrip,7,Tue,Australia,1,1,8.58,0
1,RoundTrip,7,Sun,Australia,1,0,8.58,0
1,RoundTrip,4,Tue,Indonesia,1,0,8.58,0
1,RoundTrip,10,Tue,Australia,1,0,8.58,0
1,RoundTrip,19,Fri,Australia,1,0,8.58,0
1,RoundTrip,7,Tue,Australia,1,0,8.58,0
2,RoundTrip,9,Wed,Australia,1,1,8.58,0
1,RoundTrip,3,Sun,Australia,1,0,8.58,0
1,RoundTrip,13,Thu,Australia,1,1,8.58,0
1,RoundTrip,5,Wed,Indonesia,1,1,8.58,0
1,RoundTrip,1,Fri,Australia,1,1,8.58,0
1,RoundTrip,23,Thu,Australia,1,0,8.58,0
2,RoundTrip,14,Tue,Indonesia,0,0,8.58,0
1,RoundTrip,16,Fri,Taiwan,1,0,4.67,1
1,RoundTrip,1,Mon,Taiwan,1,0,4.67,0
2,RoundTrip,4,Thu,Taiwan,1,0,4.67,0
1,RoundTrip,3,Tue,Indonesia,1,1,5,0
1,RoundTrip,13,Sat,China,0,0,5,0
1,RoundTrip,6,Fri,Malaysia,1,0,4.83,0
1,RoundTrip,14,Wed,Malaysia,1,0,4.83,0
2,RoundTrip,13,Wed,Malaysia,1,0,4.83,0
1,RoundTrip,14,Fri,Malaysia,1,0,8.67,1
1,RoundTrip,15,Fri,Malaysia,1,1,8.67,1
3,RoundTrip,1,Tue,Malaysia,1,1,8.67,0
1,RoundTrip,14,Wed,China,1,0,4.72,0
1,RoundTrip,13,Sun,Malaysia,1,0,4.72,1
2,RoundTrip,13,Fri,Malaysia,1,1,4.72,0
3,RoundTrip,6,Sun,Malaysia,1,0,4.72,0
2,RoundTrip,4,Tue,Malaysia,1,1,4.72,1
2,RoundTrip,14,Fri,Malaysia,0,0,4.72,0
1,RoundTrip,15,Fri,Japan,0,0,7.57,0
1,RoundTrip,9,Mon,Malaysia,1,0,7.57,0
1,RoundTrip,10,Tue,Japan,1,0,7.57,0
1,RoundTrip,9,Thu,Malaysia,1,0,7.57,1
1,RoundTrip,9,Tue,Malaysia,1,0,7.57,0
1,RoundTrip,17,Sat,Malaysia,1,0,7.57,0
1,RoundTrip,12,Sat,Malaysia,1,0,7.57,0
1,RoundTrip,12,Wed,Malaysia,1,1,7.57,0
1,RoundTrip,16,Fri,Malaysia,0,0,7.57,0
1,RoundTrip,13,Tue,Japan,1,0,7.57,0
1,RoundTrip,9,Sun,Malaysia,1,1,7.57,0
1,RoundTrip,0,Fri,Japan,1,0,7.57,0
3,RoundTrip,13,Mon,Malaysia,1,0,7.57,0
1,RoundTrip,19,Fri,United States,1,1,7.57,0
2,RoundTrip,4,Fri,Japan,1,1,7.57,0
1,RoundTrip,8,Wed,Malaysia,1,0,7.57,0
1,RoundTrip,0,Mon,Japan,1,0,7.57,0
3,RoundTrip,11,Sun,Malaysia,1,0,7.57,0
2,RoundTrip,5,Mon,Malaysia,1,0,7.57,0
1,RoundTrip,7,Wed,Japan,1,0,7.57,0
1,RoundTrip,6,Mon,South Korea,1,0,6.62,1
1,RoundTrip,0,Wed,South Korea,1,0,6.62,0
2,RoundTrip,10,Sat,Malaysia,1,0,6.62,0
1,RoundTrip,5,Sat,Australia,1,0,6.62,0
1,RoundTrip,15,Wed,South Korea,1,0,6.62,0
1,RoundTrip,9,Wed,South Korea,0,0,6.62,0
1,RoundTrip,2,Sat,South Korea,1,1,6.62,0
1,RoundTrip,17,Wed,United States,1,0,6.62,0
1,RoundTrip,10,Tue,South Korea,0,0,6.62,0
1,RoundTrip,13,Fri,Malaysia,0,0,7,1
1,RoundTrip,3,Tue,Malaysia,1,1,7,0
1,RoundTrip,15,Fri,Malaysia,0,0,7,1
1,RoundTrip,3,Mon,Malaysia,1,0,7,1
1,RoundTrip,3,Mon,Japan,1,0,7,0
1,RoundTrip,1,Mon,Japan,1,0,7,1
1,RoundTrip,5,Wed,Malaysia,1,0,7,1
1,RoundTrip,14,Thu,Japan,1,1,7,0
4,RoundTrip,23,Sun,Malaysia,1,0,7,1
2,RoundTrip,14,Mon,Malaysia,0,0,7,0
1,RoundTrip,2,Fri,Malaysia,1,1,7,0
1,RoundTrip,10,Fri,Malaysia,1,0,4.75,1
1,RoundTrip,14,Fri,Nepal,1,0,4.75,1
2,RoundTrip,15,Wed,Nepal,1,0,4.75,1
1,RoundTrip,7,Thu,Malaysia,0,1,4.75,1
1,RoundTrip,5,Mon,Malaysia,1,1,8.83,1
1,RoundTrip,6,Sun,Australia,1,0,8.83,0
1,RoundTrip,14,Tue,Australia,1,1,8.83,0
2,RoundTrip,13,Fri,Australia,1,1,8.83,0
1,RoundTrip,13,Mon,Australia,1,0,8.83,1
1,RoundTrip,23,Fri,Australia,1,1,8.83,0
1,RoundTrip,6,Tue,Malaysia,1,1,8.83,0
1,RoundTrip,7,Tue,Malaysia,1,0,8.83,1
1,RoundTrip,1,Tue,Malaysia,1,0,8.83,1
1,OneWay,11,Wed,Malaysia,0,1,8.83,0
2,RoundTrip,4,Tue,Malaysia,1,0,8.83,0
1,RoundTrip,6,Thu,Malaysia,1,0,8.83,0
1,RoundTrip,5,Thu,Malaysia,1,0,8.83,0
1,RoundTrip,5,Tue,Malaysia,1,0,8.83,1
1,RoundTrip,3,Tue,Australia,1,1,8.83,0
1,RoundTrip,8,Sun,Malaysia,1,1,8.83,0
2,RoundTrip,13,Mon,Malaysia,1,1,8.83,1
1,RoundTrip,1,Wed,Malaysia,1,0,8.83,1
1,RoundTrip,11,Mon,Australia,1,0,8.83,0
1,RoundTrip,3,Fri,Malaysia,0,0,8.83,1
1,RoundTrip,8,Thu,Malaysia,1,0,8.83,0
1,RoundTrip,22,Thu,Australia,1,0,8.83,0
1,RoundTrip,3,Sun,Malaysia,0,0,8.83,0
2,RoundTrip,9,Wed,Australia,1,0,8.83,0
1,RoundTrip,13,Mon,Malaysia,1,0,8.83,0
1,RoundTrip,15,Sun,Malaysia,1,1,8.83,0
1,RoundTrip,8,Wed,Malaysia,1,0,8.83,0
1,RoundTrip,17,Wed,Malaysia,1,1,8.83,1
2,RoundTrip,4,Fri,Malaysia,1,0,8.83,0
1,RoundTrip,23,Tue,Australia,1,1,8.83,0
1,RoundTrip,6,Thu,Australia,1,0,8.83,0
1,RoundTrip,23,Fri,Australia,1,0,8.83,1
1,RoundTrip,1,Fri,Australia,0,0,8.83,0
1,RoundTrip,14,Mon,Australia,1,0,8.83,0
1,RoundTrip,6,Sat,Malaysia,1,0,8.83,0
1,RoundTrip,9,Fri,Australia,1,0,8.83,0
1,RoundTrip,10,Tue,Malaysia,1,1,8.83,0
3,RoundTrip,12,Sat,Malaysia,1,0,8.83,1
1,RoundTrip,1,Tue,Malaysia,0,0,8.83,0
1,RoundTrip,9,Tue,Malaysia,0,1,8.83,0
2,RoundTrip,1,Mon,Malaysia,1,0,8.83,0
1,RoundTrip,13,Fri,Malaysia,1,0,8.83,0
1,RoundTrip,0,Thu,Malaysia,1,0,8.83,1
1,RoundTrip,14,Thu,Malaysia,1,1,8.83,0
1,RoundTrip,8,Fri,Australia,0,0,8.83,0
1,RoundTrip,2,Sun,Australia,0,0,8.83,0
2,RoundTrip,21,Tue,Malaysia,1,1,8.83,0
1,RoundTrip,3,Tue,Malaysia,1,0,8.83,0
2,RoundTrip,10,Fri,Australia,1,1,8.83,0
1,RoundTrip,13,Sat,Australia,0,0,8.83,0
1,RoundTrip,13,Mon,Malaysia,0,0,8.83,0
1,RoundTrip,2,Wed,Malaysia,1,1,8.83,1
2,RoundTrip,0,Sat,Australia,1,1,8.83,0
1,RoundTrip,10,Tue,Malaysia,1,0,8.83,1
1,RoundTrip,13,Tue,Malaysia,1,0,8.83,0
2,RoundTrip,14,Tue,Malaysia,0,0,8.83,0
1,RoundTrip,6,Wed,Malaysia,1,0,8.83,1
1,RoundTrip,5,Fri,Australia,1,0,8.83,0
1,RoundTrip,6,Fri,Malaysia,1,1,8.83,1
1,RoundTrip,14,Fri,Australia,1,0,8.83,0
1,RoundTrip,15,Thu,Malaysia,0,0,8.83,0
1,RoundTrip,4,Wed,Malaysia,1,0,8.83,1
1,RoundTrip,9,Wed,Australia,1,1,8.83,0
1,RoundTrip,14,Fri,Australia,1,0,8.83,0
1,RoundTrip,1,Fri,Malaysia,1,0,8.83,0
1,RoundTrip,9,Wed,India,0,0,8.83,0
1,RoundTrip,15,Thu,Malaysia,1,1,8.83,0
1,RoundTrip,23,Sat,Australia,1,0,8.83,0
1,RoundTrip,14,Fri,Malaysia,1,1,8.83,0
1,RoundTrip,5,Wed,Malaysia,1,1,8.83,1
1,RoundTrip,0,Tue,Malaysia,1,0,8.83,0
1,RoundTrip,11,Sun,Australia,1,1,8.83,0
1,RoundTrip,7,Tue,Malaysia,1,0,8.83,1
2,RoundTrip,14,Sat,Malaysia,1,0,8.83,0
1,RoundTrip,10,Fri,Malaysia,1,0,8.83,0
2,RoundTrip,13,Tue,Australia,1,1,8.83,0
1,RoundTrip,4,Fri,Malaysia,1,1,8.83,0
4,RoundTrip,10,Tue,Mauritius,1,0,7.42,0
1,RoundTrip,7,Mon,Malaysia,1,1,8.83,1
1,RoundTrip,8,Wed,Malaysia,1,1,8.83,0
6,RoundTrip,3,Mon,Australia,1,1,8.83,0
1,RoundTrip,15,Wed,Malaysia,1,0,8.83,0
2,RoundTrip,12,Tue,Australia,1,1,8.83,0
1,RoundTrip,7,Tue,Australia,1,0,8.83,0
1,RoundTrip,15,Fri,Malaysia,1,0,8.83,1
1,RoundTrip,8,Wed,Australia,1,1,8.83,0
1,RoundTrip,21,Sun,Australia,1,0,8.83,0
1,RoundTrip,5,Mon,Australia,1,1,8.83,0
1,RoundTrip,7,Wed,Australia,1,0,8.83,0
1,RoundTrip,13,Fri,Australia,1,1,8.83,0
1,RoundTrip,0,Sat,Australia,1,0,8.83,0
1,RoundTrip,15,Fri,Malaysia,1,0,8.83,0
1,RoundTrip,8,Mon,Malaysia,0,0,8.83,0
2,RoundTrip,14,Fri,Malaysia,1,0,8.83,0
1,RoundTrip,17,Mon,Malaysia,1,1,8.83,0
1,RoundTrip,13,Sat,Australia,1,1,8.83,0
1,RoundTrip,6,Fri,Australia,1,0,8.83,0
3,RoundTrip,9,Wed,Australia,0,1,8.83,0
1,RoundTrip,21,Tue,Malaysia,1,1,8.83,0
1,RoundTrip,12,Tue,Australia,1,0,8.83,0
1,RoundTrip,22,Tue,New Zealand,1,0,8.83,0
1,RoundTrip,10,Sat,Australia,1,1,8.83,0
2,RoundTrip,8,Fri,Malaysia,1,1,8.83,0
1,RoundTrip,2,Fri,Australia,1,1,8.83,0
1,RoundTrip,7,Sun,Malaysia,0,1,8.83,0
3,RoundTrip,14,Fri,Malaysia,1,0,8.83,0
1,RoundTrip,7,Tue,Australia,1,0,8.83,0
2,RoundTrip,22,Sun,Malaysia,1,1,8.83,0
1,RoundTrip,5,Tue,Malaysia,1,0,8.83,0
1,RoundTrip,2,Sat,Australia,1,1,8.83,0
1,RoundTrip,13,Thu,Malaysia,0,0,8.83,0
1,RoundTrip,5,Sat,Australia,1,1,8.83,0
2,RoundTrip,13,Wed,Malaysia,1,0,8.83,0
1,RoundTrip,9,Fri,Thailand,1,0,8.83,0
2,RoundTrip,13,Tue,Malaysia,1,0,8.83,0
1,RoundTrip,5,Wed,Malaysia,1,1,8.83,0
1,RoundTrip,13,Sun,Australia,1,1,8.83,0
2,RoundTrip,6,Sun,Australia,1,1,8.83,0
2,RoundTrip,10,Fri,Australia,1,1,8.83,0
1,RoundTrip,6,Mon,Malaysia,0,0,8.83,0
1,RoundTrip,6,Mon,Australia,1,1,8.83,0
1,RoundTrip,6,Tue,Australia,1,0,8.83,0
1,RoundTrip,20,Wed,Australia,0,0,8.83,0
4,RoundTrip,6,Sat,Australia,1,0,8.83,1
1,RoundTrip,3,Fri,Australia,0,0,8.83,0
1,RoundTrip,2,Mon,Malaysia,0,0,8.83,0
1,RoundTrip,13,Mon,Malaysia,1,1,8.83,0
1,RoundTrip,3,Sun,Australia,1,1,8.83,1
1,RoundTrip,3,Thu,Malaysia,1,0,8.83,0
2,RoundTrip,13,Sun,Australia,1,1,8.83,0
2,RoundTrip,3,Sun,Australia,1,1,8.83,0
1,RoundTrip,10,Thu,Australia,1,0,8.83,0
1,RoundTrip,23,Tue,Australia,1,1,8.83,0
1,RoundTrip,7,Tue,Australia,1,0,8.83,0
1,RoundTrip,9,Sat,Singapore,0,0,8.83,1
1,RoundTrip,3,Thu,Malaysia,1,0,8.83,0
1,RoundTrip,10,Sun,Malaysia,1,1,8.83,0
1,RoundTrip,23,Sun,Australia,1,1,8.83,0
1,RoundTrip,12,Sat,Malaysia,0,0,8.83,0
1,RoundTrip,14,Fri,Australia,1,1,8.83,0
1,RoundTrip,11,Fri,Malaysia,1,0,8.83,0
1,RoundTrip,13,Tue,Australia,1,1,8.83,1
1,RoundTrip,9,Wed,Malaysia,1,1,6.42,0
2,RoundTrip,2,Tue,Russia,1,0,6.42,0
1,RoundTrip,4,Mon,Malaysia,1,0,6.42,0
1,RoundTrip,13,Sun,Malaysia,1,0,6.42,0
2,RoundTrip,14,Sun,Malaysia,1,0,6.42,0
2,RoundTrip,15,Mon,Malaysia,1,0,5.62,0
1,RoundTrip,17,Thu,Australia,0,0,5.62,1
2,RoundTrip,5,Sun,Malaysia,0,0,5.62,0
2,RoundTrip,13,Mon,Australia,1,1,5.62,0
3,RoundTrip,14,Tue,Indonesia,1,0,5.62,0
1,RoundTrip,8,Thu,Australia,1,1,5.62,0
1,OneWay,12,Fri,Australia,0,0,5.62,0
1,RoundTrip,7,Tue,Australia,1,0,5.62,0
1,RoundTrip,7,Tue,Malaysia,1,0,5.62,0
1,OneWay,4,Tue,Malaysia,0,0,5.62,0
1,RoundTrip,13,Fri,Australia,1,1,5.62,0
2,RoundTrip,14,Wed,Malaysia,1,0,5.62,0
1,RoundTrip,11,Tue,Malaysia,1,1,5.62,0
1,RoundTrip,8,Thu,Australia,1,1,5.62,0
2,RoundTrip,12,Wed,Australia,1,1,5.62,0
1,RoundTrip,15,Sat,Australia,1,0,5.62,0
3,RoundTrip,14,Sun,Malaysia,1,1,5.62,1
2,RoundTrip,15,Thu,Malaysia,0,0,5.62,1
1,OneWay,14,Fri,Australia,0,1,5.62,0
1,RoundTrip,3,Wed,Australia,1,0,5.62,0
1,RoundTrip,16,Fri,Malaysia,1,1,5.62,1
1,RoundTrip,13,Mon,Australia,0,0,5.62,0
1,OneWay,4,Tue,Malaysia,0,0,5.62,0
1,RoundTrip,1,Wed,Australia,0,0,5.62,0
1,RoundTrip,5,Wed,Malaysia,0,1,5.62,0
5,RoundTrip,11,Thu,Australia,1,0,5.62,0
1,RoundTrip,5,Mon,Malaysia,1,0,5.62,1
2,OneWay,6,Mon,Malaysia,1,0,5.62,1
2,RoundTrip,4,Tue,Australia,1,0,5.62,0
1,RoundTrip,11,Thu,Australia,1,0,5.62,0
2,RoundTrip,5,Tue,Malaysia,0,0,5.62,0
1,RoundTrip,1,Fri,Malaysia,1,0,5.62,0
2,RoundTrip,14,Mon,Malaysia,1,0,5.62,1
1,RoundTrip,5,Thu,Malaysia,1,0,5.62,0
1,RoundTrip,8,Mon,Malaysia,1,0,5.62,0
1,OneWay,5,Thu,Malaysia,1,0,5.62,0
1,RoundTrip,10,Sun,Australia,1,0,5.62,1
1,RoundTrip,7,Thu,Australia,1,0,5.62,0
1,RoundTrip,4,Wed,Malaysia,0,0,5.62,0
1,RoundTrip,0,Mon,Australia,1,0,5.62,0
1,RoundTrip,9,Sat,Australia,0,0,5.62,0
1,RoundTrip,6,Fri,Australia,1,0,5.62,0
1,RoundTrip,6,Tue,Australia,1,1,5.62,1
1,RoundTrip,7,Wed,Malaysia,1,1,6.33,1
1,RoundTrip,6,Wed,Malaysia,1,0,6.33,1
1,RoundTrip,1,Sun,South Korea,1,0,6.33,1
1,RoundTrip,15,Sat,South Korea,1,1,6.33,0
1,RoundTrip,7,Sat,Malaysia,1,0,6.33,0
1,RoundTrip,15,Tue,Malaysia,1,0,6.33,1
1,RoundTrip,15,Tue,Malaysia,1,0,6.33,1
2,RoundTrip,15,Wed,China,0,0,5.33,0
1,RoundTrip,9,Wed,Australia,1,1,8.58,0
2,RoundTrip,9,Sun,Australia,0,1,8.58,0
1,RoundTrip,13,Tue,Australia,1,1,8.58,0
1,RoundTrip,1,Tue,Malaysia,0,0,8.58,0
1,RoundTrip,8,Mon,Australia,1,1,8.58,0
1,RoundTrip,3,Tue,Malaysia,0,0,8.58,0
1,RoundTrip,13,Sun,Australia,1,0,8.58,0
2,RoundTrip,7,Sun,Australia,1,1,8.58,0
1,RoundTrip,13,Fri,Australia,1,1,8.58,0
3,RoundTrip,9,Wed,Malaysia,1,0,8.58,0
1,RoundTrip,12,Sun,Australia,1,1,8.58,0
1,RoundTrip,6,Fri,Australia,1,1,8.58,0
2,RoundTrip,21,Wed,Australia,1,1,8.58,0
1,RoundTrip,7,Thu,Malaysia,1,0,8.58,0
1,RoundTrip,0,Wed,Australia,1,1,8.58,0
1,RoundTrip,9,Thu,Malaysia,1,1,8.58,0
1,RoundTrip,8,Sat,Malaysia,1,1,8.58,1
1,RoundTrip,7,Tue,Australia,1,1,8.58,1
2,RoundTrip,4,Fri,Malaysia,1,0,8.58,0
1,RoundTrip,7,Thu,Malaysia,1,0,8.58,1
1,RoundTrip,10,Sun,Malaysia,1,0,8.58,0
1,RoundTrip,8,Thu,Malaysia,0,0,8.58,0
1,RoundTrip,6,Mon,Malaysia,1,1,8.58,0
1,RoundTrip,14,Mon,Malaysia,1,0,8.58,1
1,RoundTrip,13,Mon,Australia,1,1,8.58,0
1,RoundTrip,2,Tue,Australia,0,1,8.58,0
1,RoundTrip,5,Mon,Australia,1,1,8.58,0
1,RoundTrip,13,Mon,Australia,0,0,8.58,0
1,RoundTrip,12,Wed,Australia,0,1,8.58,0
2,RoundTrip,11,Mon,Australia,0,0,8.58,0
1,RoundTrip,3,Sat,Malaysia,1,0,8.58,1
1,RoundTrip,2,Thu,Malaysia,1,1,8.58,0
5,RoundTrip,3,Sun,Malaysia,1,1,8.58,1
3,RoundTrip,11,Tue,Australia,0,0,8.58,0
1,RoundTrip,0,Mon,Malaysia,1,1,8.58,1
1,RoundTrip,12,Sat,Australia,1,1,8.58,0
1,RoundTrip,13,Mon,Australia,1,0,8.58,0
1,RoundTrip,10,Wed,Malaysia,1,1,8.58,1
1,RoundTrip,1,Mon,Australia,1,1,8.58,0
1,RoundTrip,8,Tue,New Zealand,1,0,8.58,0
1,RoundTrip,4,Wed,Malaysia,1,1,8.58,0
2,RoundTrip,22,Wed,Australia,0,0,8.58,0
1,RoundTrip,14,Wed,Australia,1,0,8.58,1
2,RoundTrip,2,Tue,Australia,1,1,8.58,0
5,RoundTrip,3,Sun,Malaysia,1,1,8.58,1
5,RoundTrip,3,Sun,Malaysia,1,1,8.58,1
1,RoundTrip,5,Sun,Australia,1,0,8.58,1
1,RoundTrip,10,Fri,Australia,1,0,8.58,0
1,RoundTrip,9,Tue,Malaysia,1,1,8.58,0
1,RoundTrip,9,Mon,Malaysia,0,0,8.58,0
2,RoundTrip,9,Wed,Malaysia,1,1,5,0
2,RoundTrip,16,Sun,Malaysia,1,0,5,0
6,RoundTrip,5,Sun,Malaysia,1,0,5,0
1,RoundTrip,18,Tue,Belgium,0,0,6.62,0
1,RoundTrip,9,Sat,South Korea,1,0,6.62,0
1,RoundTrip,12,Fri,Australia,1,1,8.83,1
3,RoundTrip,14,Mon,Australia,1,0,8.83,1
1,RoundTrip,7,Thu,India,1,1,8.83,0
2,RoundTrip,5,Tue,India,1,0,8.83,0
1,RoundTrip,5,Mon,Australia,1,1,8.83,0
1,RoundTrip,5,Tue,Australia,1,1,8.83,0
3,RoundTrip,15,Wed,India,1,0,8.83,0
1,RoundTrip,1,Wed,Australia,1,0,8.83,0
2,RoundTrip,1,Thu,Australia,1,1,8.83,0
4,RoundTrip,12,Mon,Australia,1,1,8.83,0
1,RoundTrip,14,Wed,India,1,1,8.83,0
4,RoundTrip,11,Thu,India,1,0,8.83,1
2,RoundTrip,4,Mon,India,1,0,8.83,1
1,RoundTrip,8,Thu,India,1,1,8.83,0
1,RoundTrip,18,Fri,India,1,1,8.83,0
1,RoundTrip,3,Tue,Australia,1,1,8.83,0
1,RoundTrip,18,Tue,India,1,1,8.83,0
2,RoundTrip,8,Tue,Australia,1,0,8.83,0
4,RoundTrip,13,Tue,Australia,1,0,8.83,0
1,RoundTrip,11,Wed,India,1,1,8.83,0
1,RoundTrip,7,Sat,India,1,1,8.83,0
2,RoundTrip,19,Fri,India,1,1,8.83,0
1,RoundTrip,23,Thu,Australia,1,0,8.83,0
1,RoundTrip,9,Wed,India,1,1,8.83,0
